id,imdb_id,popularity,budget,revenue,original_title,cast,director,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj,number_of_cast,number_of_director,genre_count
10521,tt0901476,1.074072,30000000,114663461,Bride Wars,Anne Hathaway|Kate Hudson|Bryan Greenberg|Chris Pratt|Steve Howey,Gary Winick,89,Comedy,501,5.8,2009,30492013.0237486,116543991.538669,5,1,1
25793,tt0929632,1.065548,10000000,63647833,Precious,Gabourey Sidibe|Mo'Nique|Paula Patton|Mariah Carey|Lenny Kravitz,Lee Daniels,110,Drama,205,6.8,2009,10164004.3412495,64691685.0923125,5,1,1
16995,tt0473705,1.04373799999999,60000000,87784194,State of Play,Russell Crowe|Ben Affleck|Rachel McAdams|Robin Wright|Jason Bateman,Kevin Macdonald,127,Action,257,6.6,2009,60984026.0474972,89223892.8909091,5,1,1
13788,tt1139668,1.039442,16000000,76514050,The Unborn,Odette Annable|Gary Oldman|Meagan Good|Cam Gigandet|Idris Elba,David S. Goyer,87,Horror|Thriller|Mystery,186,4.9,2009,16262406.9459992,77768913.6366584,5,1,3
12572,tt0808399,1.037708,14700000,8049666,"New York, I Love You",Natalie Portman|Shia LaBeouf|Orlando Bloom|Christina Ricci|Hayden Christensen,Natalie Portman|Fatih Akin|Mira Nair|Allen Hughes|Yvan Attal|Shunji Iwai|Brett Ratner|Joshua Marston|Shekhar Kapur|Randall Balsmeyer|Wen Jiang,103,Drama|Comedy|Romance,116,5.6,2009,14941086.3816368,8181684.01696087,5,11,3
16538,tt1155056,1.022125,41000000,91636986,"I Love You, Man",Paul Rudd|Rashida Jones|Jason Segel|Sarah Burns|Jaime Pressly,John Hamburg,105,Comedy,304,6.4,2009,41672417.799123,93139872.3523022,5,1,1
11323,tt1130080,1.01800499999999,22000000,35424826,The Informant!,Matt Damon|Scott Bakula|Joel McHale|Melanie Lynskey|Ann Dowd,Steven Soderbergh,108,Comedy|Crime|Drama|Thriller,170,6.0,2009,22360809.5507489,36005808.5252009,5,1,4
13836,tt1075417,1.014706,50000000,106303988,Race to Witch Mountain,Dwayne Johnson|AnnaSophia Robb|Alexander Ludwig|Carla Gugino|Chris Marquette,Andy Fickman,98,Adventure|Family|Fantasy|Science Fiction|Thriller,308,5.4,2009,50820021.7062476,108047419.552413,5,1,5
28355,tt0795351,0.999299,27000000,29000000,Case 39,RenÃ©e Zellweger|Jodelle Ferland|Ian McShane|Kerry O'Malley|Callum Keith Rennie,Christian Alvart,109,Horror|Mystery|Thriller,298,6.0,2009,27442811.7213737,29475612.5896236,5,1,3
18947,tt1131729,0.967776,50000000,36348784,The Boat That Rocked,Tom Sturridge|Philip Seymour Hoffman|Rhys Ifans|Bill Nighy|Emma Thompson,Richard Curtis,116,Drama|Comedy,392,7.1,2009,50820021.7062476,36944919.8375141,5,1,2
23823,tt1261978,0.967552,0,0,Wrong Turn 3: Left for Dead,Tom Frederic|Janet Montgomery|Louise Cliffe|Gil Kolirin|Jake Curran,Declan O'Brien,91,Horror|Thriller,109,4.7,2009,0.0,0.0,5,1,2
19901,tt0433362,0.966959,20000000,51416464,Daybreakers,Ethan Hawke|Sam Neill|Willem Dafoe|Claudia Karvan|Isabel Lucas,Michael Spierig|Peter Spierig,98,Fantasy|Horror|Action|Thriller|Science Fiction,368,5.9,2009,20328008.682499,52259716.33077,5,2,5
24420,tt0452694,0.965516,39000000,101229792,The Time Traveler's Wife,Eric Bana|Rachel McAdams|Michelle Nolden|Arliss Howard|Ron Livingston,Robert Schwentke,107,Drama|Romance|Fantasy,478,6.5,2009,39639616.9308731,102890004.535178,5,1,3
13532,tt0489049,0.95556,0,948753,Fanboys,Sam Huntington|Chris Marquette|Dan Fogler|Jay Baruchel|Kristen Bell,Kyle Newman,90,Adventure|Comedy,193,6.1,2009,0.0,964312.961077351,5,1,2
17609,tt0870984,0.953705,11000000,791867,Antichrist,Willem Dafoe|Charlotte Gainsbourg|Storm Acheche SahlstrÃ¸m,Lars von Trier,108,Drama|Horror|Thriller,333,6.2,2009,11180404.7753744,804853.962569224,3,1,3
49391,tt1031241,0.948064,0,0,From Time to Time,Maggie Smith|Dominic West|Timothy Spall|Alexander Nathan Etel|Pauline Collins,Julian Fellowes,95,Adventure|Fantasy|Drama,15,5.0,2009,0.0,0.0,5,1,3
25643,tt0899106,0.908112,18000000,36133014,Love Happens,Aaron Eckhart|Jennifer Aniston|Judy Greer|Martin Sheen|Deirdre Blades,Brandon Camp,109,Drama|Romance,117,5.5,2009,18295207.8142491,36725611.115843,5,1,2
13455,tt0465580,0.907448,38000000,45465299,Push,Dakota Fanning|Camilla Belle|Chris Evans|Djimon Hounsou|Maggie Siff,Paul McGuigan,111,Action,367,5.8,2009,38623216.4967482,46210949.6412208,5,1,1
26390,tt1210042,0.905416,17000000,29536299,Brooklyn's Finest,Richard Gere|Don Cheadle|Ethan Hawke|Wesley Snipes|Vincent D'Onofrio,Antoine Fuqua,133,Crime|Drama|Thriller,161,6.1,2009,17278807.3801242,30020707.1260444,5,1,3
22804,tt1233227,0.90173,11000000,68233629,Saw VI,Tobin Bell|Costas Mandylor|Betsy Russell|Mark Rolston|Peter Outerbridge,Kevin Greutert,90,Horror|Mystery,379,5.9,2009,11180404.7753744,69352690.137521,5,1,2
18320,tt0962736,0.894268,35000000,27409889,The Young Victoria,Emily Blunt|Jim Broadbent|Mark Strong|Paul Bettany|Miranda Richardson,Jean-Marc VallÃ©e,105,Drama|History|Romance,201,6.9,2009,35574015.1943733,27859423.0789167,5,1,3
12573,tt1019452,0.884343,7000000,31430334,A Serious Man,Michael Stuhlbarg|Richard Kind|Fred Melamed|Sari Lennick|Aaron Wolff,Ethan Coen|Joel Coen,105,Comedy|Drama,240,6.4,2009,7114803.03887467,31945805.1222922,5,2,2
12403,tt0971209,0.883984,14000000,22852638,A Perfect Getaway,Milla Jovovich|Timothy Olyphant|Steve Zahn|Chris Hemsworth|Anthony Ruivivar,David Twohy,98,Thriller|Mystery|Adventure,185,6.1,2009,14229606.0777493,23227431.1841004,5,1,3
19918,tt1186370,0.882568,0,12032983,Spread,Ashton Kutcher|Anne Heche|Margarita Levieva|Sebastian Stan|Ashley Johnson,David Mackenzie,97,Comedy,170,5.3,2009,0.0,12230329.1450181,5,1,1
22787,tt0365929,0.850476,40000000,12206028,Whiteout,Kate Beckinsale|Gabriel Macht|Tom Skerritt|Columbus Short|Shawn Doyle,Dominic Sena,101,Action|Crime|Mystery|Thriller,114,5.2,2009,40656017.3649981,12406212.1581413,5,1,4
14254,tt0815245,0.84809,0,41624046,The Uninvited,Emily Browning|Arielle Kebbel|David Strathairn|Elizabeth Banks|Maya Massar,Charles Guard|Thomas Guard,87,Drama|Horror|Thriller,223,6.0,2009,0.0,42306698.424437,5,2,3
17740,tt1032819,0.84445,0,0,Powder Blue,Jessica Biel|Eddie Redmayne|Forest Whitaker|Ray Liotta|Patrick Swayze,Timothy Linh Bui,108,Drama,35,6.4,2009,0.0,0.0,5,1,1
8952,tt1045772,0.8342,13000000,10652035,I Love You Phillip Morris,Jim Carrey|Ewan McGregor|Leslie Mann|Rodrigo Santoro|Brennan Brown,Glenn Ficarra|John Requa,98,Comedy|Drama|Romance,311,6.3,2009,13213205.6436243,10826732.9983141,5,2,3
34647,tt1191111,0.830596999999999,13000000,754249,Enter the Void,Nathaniel Brown|Paz de la Huerta|Cyril Roy|Masato Tanno|Jesse Kuhn,Gaspar NoÃ©,161,Fantasy|Drama,195,7.1,2009,13213205.6436243,766619.011038312,5,1,2
34653,tt1315981,0.828531999999999,7000000,0,A Single Man,Colin Firth|Julianne Moore|Nicholas Hoult|Matthew Goode|Paulette Lamori,Tom Ford,101,Drama|Romance,252,7.3,2009,7114803.03887467,0.0,5,1,2
17134,tt1160368,0.826039,20000000,17280326,12 Rounds,John Cena|Ashley Scott|Brian J. White|Aidan Gillen|Steve Harris,Renny Harlin,108,Action|Adventure|Drama|Thriller,130,5.9,2009,20328008.682499,17563730.8482207,5,1,4
15809,tt1300853,0.817983,8000000,0,Green Street Hooligans 2,Ross McCall|Graham McTavish|Treva Etienne|Luke Massy|Nicky Holender,Jesse V. Johnson,94,Action|Drama|Thriller,56,5.2,2009,8131203.47299962,0.0,5,1,3
20453,tt1187043,0.816681,9000000,70000000,3 Idiots,Aamir Khan|Kareena Kapoor|Madhavan|Sharman Joshi|Boman Irani,Rajkumar Hirani,170,Drama|Comedy|Romance,662,7.8,2009,9147603.90712458,71148030.3887467,5,1,3
8373,tt1055369,0.813322999999999,150000000,836297228,Transformers: Revenge of the Fallen,Shia LaBeouf|Megan Fox|Josh Duhamel|Rainn Wilson|Tyrese Gibson,Michael Bay,150,Science Fiction|Action|Adventure,2230,6.0,2009,152460065.118743,850012865.596695,5,1,3
10313,tt1234548,0.811236,24000000,68729358,The Men Who Stare at Goats,George Clooney|Ewan McGregor|Jeff Bridges|Kevin Spacey|Robert Patrick,Grant Heslov,93,Comedy|War,435,5.8,2009,24393610.4189988,69856549.3083293,5,1,2
19265,tt1178663,0.804856999999999,15000000,0,Whatever Works,Larry David|Evan Rachel Wood|Adam Brooks|Michael McKean|Lyle Kanouse,Woody Allen,92,Comedy|Romance,174,6.7,2009,15246006.5118743,0.0,5,1,2
22832,tt1186367,0.796760999999999,40000000,60462347,Ninja Assassin,Rain|Naomie Harris|Sung Kang|Randall Duk Kim|Rick Yune,James McTeigue,99,Action|Crime|Thriller,218,6.1,2009,40656017.3649981,61453955.7390135,5,1,3
23367,tt0976222,0.790326,20000000,5210988,Bandslam,Vanessa Hudgens|Aly Michalka|Gaelan Connell|Lisa Kudrow|Scott Porter,Todd Graff,111,Comedy|Drama|Family|Music,75,5.5,2009,20328008.682499,5296450.46541992,5,1,4
16523,tt0386117,0.786389999999999,100000000,100086793,Where the Wild Things Are,Max Records|Catherine Keener|Lauren Ambrose|James Gandolfini|Catherine O'Hara,Spike Jonze,101,Family|Fantasy,312,6.3,2009,101640043.412495,101728259.855374,5,1,2
22897,tt1230414,0.786159,85000000,219103655,It's Complicated,Meryl Streep|Alec Baldwin|Steve Martin|Lake Bell|Mary Kay Place,Nancy Meyers,121,Comedy|Romance,225,6.2,2009,86394036.900621,222697050.060364,5,1,2
28891,tt0874271,0.778435,500000,0,Elsewhere,Anna Kendrick|Paul Wesley|Tania Raymonde|Olivia Dawn York|Jeff Daniel Phillips,Nathan Hope,100,Crime|Drama|Thriller,18,5.8,2009,508200.217062476,0.0,5,1,3
16258,tt1234541,0.776493,0,0,The Butterfly Effect 3: Revelations,Chris Carmack|Rachel Miner|Melissa Jones|Kevin Yon|Lynch R. Travis,Seth Grossman,90,Science Fiction|Thriller|Drama|Crime,97,5.0,2009,0.0,0.0,5,1,4
19840,tt1032815,0.767264,18000000,0,"I Love You, Beth Cooper",Hayden Panettiere|Paul Rust|Lauren London|Lauren Storm|Jack Carpenter,Chris Columbus,102,Comedy|Romance,106,4.9,2009,18295207.8142491,0.0,5,1,2
22327,tt0403702,0.767143999999999,18000000,0,Youth in Revolt,Michael Cera|Zach Galifianakis|Justin Long|Ray Liotta|Steve Buscemi,Miguel Arteta,87,Drama|Comedy|Romance,194,5.8,2009,18295207.8142491,0.0,5,1,3
18162,tt0457400,0.760048,100000000,68688831,Land of the Lost,Will Ferrell|Anna Friel|Danny McBride|Jorma Taccone|Matt Lauer,Brad Silberling,102,Adventure|Comedy|Science Fiction,220,5.4,2009,101640043.412495,69815357.6479355,5,1,3
22954,tt1057500,0.756385,60000000,122233971,Invictus,Morgan Freeman|Matt Damon|Tony Kgoroge|Patrick Mofokeng|Matt Stern,Clint Eastwood,134,Drama|History,675,6.9,2009,60984026.0474972,124238661.189216,5,1,2
16866,tt0762125,0.748763,70000000,104945765,Planet 51,Dwayne Johnson|Seann William Scott|Jessica Biel|Justin Long|Gary Oldman,Jorge Blanco|Javier Abad|Marcos MartÃ­nez,91,Science Fiction|Animation|Family|Comedy|Adventure,354,5.7,2009,71148030.3887467,106666921.105575,5,3,5
23488,tt1235124,0.744384,0,4706919,Dorian Gray,Ben Barnes|Colin Firth|Rebecca Hall|Emilia Fox|Ben Chaplin,Oliver Parker,112,Fantasy|Drama|Thriller,291,5.8,2009,0.0,4784114.51499099,5,1,3
18781,tt0492044,0.729008,0,77527732,The Haunting in Connecticut,Virginia Madsen|Kyle Gallner|Martin Donovan|Amanda Crew|Elias Koteas,Peter Cornwell,102,Thriller|Horror,141,6.1,2009,0.0,78799220.461523,5,1,2
26123,tt1407050,0.725903,0,0,American Pie Presents: The Book of Love,Eugene Levy|Bug Hall|Kevin M. Horton|Brandon Hardesty|Beth Behrs,John Putch,93,Comedy,261,5.1,2009,0.0,0.0,5,1,1
17445,tt1384590,0.725654,3500000,0,Green Lantern: First Flight,Christopher Meloni|Victor Garber|Michael Madsen|Tricia Helfer|John Larroquette,Lauren Montgomery,75,Animation|Science Fiction|Action,51,6.2,2009,3557401.51943733,0.0,5,1,3
24056,tt0471041,0.720352,8000000,0,The Tournament,Ving Rhames|Robert Carlyle|Ian Somerhalder|Kelly Hu|Liam Cunningham,Scott Mann,95,Horror|Action|Thriller,91,5.7,2009,8131203.47299962,0.0,5,1,3
17610,tt1045778,0.717595,60000000,62357900,Year One,Jack Black|Michael Cera|Olivia Wilde|Oliver Platt|David Cross,Harold Ramis,97,Comedy|Adventure,312,4.5,2009,60984026.0474972,63380596.6311204,5,1,2
39800,tt0808526,0.713022,4500000,744816,Life During Wartime,Ally Sheedy|Paul Reubens|Shirley Henderson|Allison Janney|Michael Kenneth Williams,Todd Solondz,97,Comedy|Drama,11,5.1,2009,4573801.95356229,757031.305743211,5,1,2
38448,tt1235796,0.710966,12000000,1644755,Ondine,Colin Farrell|Alicja Bachleda-CuruÅ›|Dervla Kirwan|Alison Barry|Marion O'Dwyer,Neil Jordan,111,Drama|Romance,36,6.2,2009,12196805.2094994,1671729.69602918,5,1,2
36970,tt0765128,0.696413,0,19406406,Oceans,Pierce Brosnan|Jacques Perrin|Rie Miyazawa|Aldo Baglio|Matthias Brandt,Jacques Perrin|Jacques Cluzaud,84,Documentary|Family,75,7.4,2009,0.0,19724679.4832051,5,2,2
14435,tt1179891,0.694443,15000000,100734718,My Bloody Valentine,Jensen Ackles|Jaime King|Kerr Smith|Betsy Rue|Edi Gathegi,Patrick Lussier,101,Mystery|Horror,151,5.3,2009,15246006.5118743,102386811.106654,5,1,2
26505,tt0940657,0.691392,87000000,0,Arthur et la vengeance de Maltazard,Freddie Highmore|Mia Farrow|Logan Miller|Robert Stanton|Penny Balfour,Luc Besson,93,Adventure|Fantasy|Animation|Family,196,5.3,2009,88426837.7688709,0.0,5,1,4
105077,tt1286130,0.690602,0,0,Battlestar Galactica: The Plan,Edward James Olmos|Dean Stockwell|Michael Trucco|Grace Park|Michael Hogan,Edward James Olmos,112,Science Fiction|Action|Adventure|Drama,84,6.4,2009,0.0,0.0,5,1,4
62320,tt1014762,0.688361,0,0,Home,Glenn Close|Yann Arthus-Bertrand|Jacques Gamblin|Salma Hayek,Yann Arthus-Bertrand,95,Documentary,109,7.8,2009,0.0,0.0,4,1,1
22949,tt0976238,0.6642,35000000,92219310,Old Dogs,Robin Williams|John Travolta|Seth Green|Justin Long|Matt Dillon,Walt Becker,88,Comedy|Family,124,5.2,2009,35574015.1943733,93731746.7187036,5,1,2
26715,tt1212974,0.66342,0,199436,Bitch Slap,Julia Voth|Erin Cummings|America Olivo|Michael Hurst|Kevin Sorbo,Rick Jacobson,109,Drama|Action|Comedy|Thriller|Crime,50,4.5,2009,0.0,202706.836980144,5,1,5
26428,tt1186830,0.661609,70000000,39041505,Agora,Rachel Weisz|Max Minghella|Oscar Isaac|Ashraf Barhom|Michael Lonsdale,Alejandro AmenÃ¡bar,127,Adventure|Drama|History,238,6.6,2009,71148030.3887467,39681802.6308915,5,1,3
24238,tt0978762,0.654405,8000000,0,Mary and Max,Toni Collette|Philip Seymour Hoffman|Eric Bana|Barry Humphries|Bethany Whitmore,Adam Elliot,92,Animation|Comedy|Drama,359,7.5,2009,8131203.47299962,0.0,5,1,3
22821,tt1300851,0.652939,8000000,10629321,The Boondock Saints II: All Saints Day,"Sean Patrick Flanery|Norman Reedus|Billy Connolly|Clifton Collins, Jr.|Julie Benz",Troy Duffy,118,Action|Thriller|Crime,151,5.9,2009,8131203.47299962,10803646.4788534,5,1,3
11699,tt1095217,0.643829,25000000,10589102,The Bad Lieutenant: Port of Call - New Orleans,Nicolas Cage|Eva Mendes|Val Kilmer|Fairuza Balk|Shawn Hatosy,Werner Herzog,122,Drama|Crime,157,5.8,2009,25410010.8531238,10762767.8697934,5,1,2
8054,tt1054606,0.643164,30000000,61808775,The Imaginarium of Doctor Parnassus,Christopher Plummer|Heath Ledger|Johnny Depp|Jude Law|Colin Farrell,Terry Gilliam,123,Adventure|Fantasy|Mystery,502,6.2,2009,30492013.0237486,62822465.7427315,5,1,3
18476,tt0892767,0.642045,20000000,1017401,Horsemen,"Dennis Quaid|Zhang Ziyi|Lou Taylor Pucci|Clifton Collins, Jr.|Barry Shabaka Henley",Jonas Ã…kerlund,90,Crime|Drama|Horror|Mystery|Thriller,63,6.0,2009,20328008.682499,1034086.81807916,5,1,5
4597,tt0913354,0.630068,20000000,22942221,Armored,Columbus Short|Laurence Fishburne|Skeet Ulrich|Amaury Nolasco|Matt Dillon,NimrÃ³d Antal,88,Action|Crime|Drama|Thriller,117,5.6,2009,20328008.682499,23318483.3841906,5,1,4
25769,tt0806203,0.619369,0,5802422,Carriers,Lou Taylor Pucci|Chris Pine|Piper Perabo|Emily VanCamp|Christopher Meloni,Ã€lex Pastor|David Pastor,84,Action|Drama|Horror|Science Fiction|Thriller,143,5.7,2009,0.0,5897584.23977618,5,2,5
30432,tt1258120,0.617968,10000000,0,L'ArmÃ©e du crime,Simon Abkarian|Virginie Ledoyen|Robinson StÃ©venin|Lola Naymark|Adrien Jolivet,Robert GuÃ©diguian,139,Drama|Foreign|History,20,6.7,2009,10164004.3412495,0.0,5,1,3
45781,tt1263800,0.616661,0,0,Hole in One,Steve Talley|David Ellison|Dean Cameron|Christopher Showerman,Drew Ann Rosenberg,95,Comedy,24,4.7,2009,0.0,0.0,4,1,1
37269,tt1319746,0.61574,0,0,My Fake Fiance,Melissa Joan Hart|Joey Lawrence|Nicole Tubiola|Burgess Jenkins|Jason MacDonald,Gil Junger,95,Comedy|Drama|Romance,46,5.5,2009,0.0,0.0,5,1,3
24418,tt0450405,0.608282,40000000,28169671,Cirque du Freak: The Vampire's Assistant,John C. Reilly|Josh Hutcherson|Chris Massoglia|Patrick Fugit|Salma Hayek,Paul Weitz,109,Adventure|Fantasy|Action|Thriller,218,5.5,2009,40656017.3649981,28631665.8335571,5,1,4
12834,tt1151359,0.606857,9000000,985117,Leaves of Grass,Susan Sarandon|Richard Dreyfuss|Keri Russell|Melanie Lynskey|Edward Norton,Tim Blake Nelson,104,Comedy|Crime|Drama|Thriller,67,5.6,2009,9147603.90712458,1001273.34646387,5,1,4
24684,tt1174732,0.60652,7500000,26096852,An Education,Carey Mulligan|Olivia Williams|Peter Sarsgaard|Alfred Molina|Cara Seymour,Lone Scherfig,100,Drama|Romance,234,6.8,2009,7623003.25593715,26524851.7020946,5,1,2
20829,tt1201167,0.604388,75000000,61458982,Funny People,Adam Sandler|Seth Rogen|Leslie Mann|Eric Bana|Jonah Hill,Judd Apatow,146,Comedy|Drama,213,5.5,2009,76230032.5593715,62466935.9856777,5,1,2
39414,tt0437405,0.603274,0,0,Paper Man,Jeff Daniels|Emma Stone|Ryan Reynolds|Lisa Kudrow|Kieran Culkin,Kieran Mulroney|Michele Mulroney,110,Comedy|Drama,47,5.6,2009,0.0,0.0,5,2,2
22947,tt1193138,0.598075,25000000,163670000,Up in the Air,George Clooney|Vera Farmiga|Anna Kendrick|Jason Bateman|Melanie Lynskey,Jason Reitman,109,Drama|Romance,751,6.6,2009,25410010.8531238,166354259.053231,5,1,2
16577,tt0375568,0.595489,65000000,44091067,Astro Boy,Nicolas Cage|Kristen Bell|Bill Nighy|Donald Sutherland|Freddie Highmore,David Bowers,94,Animation|Action|Family|Science Fiction,284,6.0,2009,66066028.2181219,44814179.6398324,5,1,4
4959,tt0963178,0.59517,50000000,60161391,The International,Clive Owen|Naomi Watts|Armin Mueller-Stahl|Ulrich Thomsen|BrÃ­an F. O'Byrne,Tom Tykwer,118,Drama|Thriller|Crime,207,5.8,2009,50820021.7062476,61148063.929961,5,1,3
26466,tt1187064,0.589183,12000000,0,Triangle,Melissa George|Liam Hemsworth|Emma Lung|Rachael Carpani|Michael Dorman,Christopher Smith,99,Horror,269,7.0,2009,12196805.2094994,0.0,5,1,1
45650,tt1085779,0.582583,0,0,The Hole,Chris Massoglia|Haley Bennett|Nathan Gamble|Bruce Dern|Teri Polo,Joe Dante,92,Thriller|Adventure|Fantasy,131,5.7,2009,0.0,0.0,5,1,3
28510,tt1288403,0.582225,14000000,875386,Universal Soldier: Regeneration,Jean-Claude Van Damme|Dolph Lundgren|Andrei Arlovski|Mike Pyle|Corey Johnson,John Hyams,97,Adventure|Action|Science Fiction|Thriller,64,5.3,2009,14229606.0777493,889742.710426906,5,1,4
13804,tt1013752,0.580292,85000000,363164265,Fast & Furious,Vin Diesel|Paul Walker|Jordana Brewster|Michelle Rodriguez|John Ortiz,Justin Lin,107,Action|Crime|Drama|Thriller,1661,6.4,2009,86394036.900621,369120316.604669,5,1,4
44028,tt1323605,0.578317,0,0,Suck,Malcolm McDowell|Iggy Pop|Henry Rollins|Alice Cooper|Mike Lobell,Rob Stefaniuk,91,Horror|Comedy|Music,17,6.1,2009,0.0,0.0,5,1,3
45806,tt1320352,0.577968,0,0,Nothing Personal,Stephen Rea|Lotte Verbeek|Tom Charlfa|Ann Marie Horan,Urszula Antoniak,85,Drama,10,6.2,2009,0.0,0.0,4,1,1
22074,tt1232207,0.576401,20000000,17436509,Capitalism: A Love Story,Michael Moore|Thora Birch|William Black|Elijah Cummings|Baron Hill,Michael Moore,120,Documentary,78,6.9,2009,20328008.682499,17722475.3172236,5,1,1
19851,tt0758751,0.569571,12000000,0,Grey Gardens,Drew Barrymore|Jessica Lange|Jeanne Tripplehorn|Ken Howard|Kenneth Welsh,Michael Sucsy,104,Drama|History|TV Movie,24,6.4,2009,12196805.2094994,0.0,5,1,3
14979,tt1112782,0.569435999999999,25000000,0,Thick as Thieves,Morgan Freeman|Antonio Banderas|Radha Mitchell|Robert Forster|Rade Serbedzija,Mimi Leder,104,Action|Thriller|Crime,117,5.6,2009,25410010.8531238,0.0,5,1,3
8880,tt0374569,0.566149,40000000,0,Che: Part Two,Benicio del Toro|Catalina Sandino Moreno|Franka Potente|DemiÃ¡n Bichir|Ã“scar Jaenada,Steven Soderbergh,131,Drama|History|War,86,6.4,2009,40656017.3649981,0.0,5,1,3
24150,tt1311067,0.565345,15000000,39421467,Halloween II,Scout Taylor-Compton|Sheri Moon Zombie|Tyler Mane|Chase Wright Vanek|Brad Dourif,Rob Zombie,105,Horror,131,5.2,2009,15246006.5118743,40067996.1726425,5,1,1
25833,tt1472059,0.561315,0,0,Eating Out: All You Can Eat,Rebekah Kochan|Daniel Skelton|Chris Salvatore|Michael E.R. Walker|Julia Cho,Glenn Gaylord,80,Comedy,11,6.0,2009,0.0,0.0,5,1,1
16991,tt1197628,0.554339,0,24007324,Observe and Report,Seth Rogen|Anna Faris|Michael PeÃ±a|Ray Liotta|Collette Wolfe,Jody Hill,86,Comedy|Crime|Drama,112,5.5,2009,0.0,24401054.5357784,5,1,3
38842,tt1251757,0.551708,22000000,0,Middle Men,Luke Wilson|Giovanni Ribisi|Gabriel Macht|James Caan|Jacinda Barrett,George Gallo,105,Drama|Comedy|Crime,49,6.6,2009,22360809.5507489,0.0,5,1,3
18126,tt1114677,0.549975,35000000,155545279,Hannah Montana: The Movie,Miley Cyrus|Billy Ray Cyrus|Emily Osment|Jason Earles|Taylor Swift,Peter Chelsom,102,Comedy|Drama|Family|Music|Romance,247,5.8,2009,35574015.1943733,158096289.101687,5,1,5
17336,tt1082601,0.547651,0,32474120,Fighting,Channing Tatum|Terrence Howard|Zulay Henao|Roger Guenveur Smith|Brian J. White,Dito Montiel,105,Action|Adventure|Crime|Drama|Thriller,118,5.7,2009,0.0,33006709.6658258,5,1,5
15357,tt1247640,0.544071,15000000,8786375,Banlieue 13 - Ultimatum,Cyril Raffaelli|David Belle|Philippe Torreton|Daniel Duval|Elodie Yung,Patrick Alessandrin,101,Action|Thriller|Crime,193,5.9,2009,15246006.5118743,8930475.36438463,5,1,3
18131,tt1186788,0.54269,8000000,0,Baby on Board,Heather Graham|Jerry O'Connell|John Corbett|Lara Flynn Boyle|Katie Finneran,Brian Herzlinger,95,Comedy|Romance,16,4.8,2009,8131203.47299962,0.0,5,1,2
20856,tt0775552,0.53923,45000000,57881056,Aliens in the Attic,Carter Jenkins|Austin Butler|Kevin Nealon|Robert Hoffman|Doris Roberts,John Schultz,86,Adventure|Comedy|Family|Fantasy|Science Fiction,146,5.1,2009,45738019.5356229,58830330.4460107,5,1,5
